-4.00000000e+01  3.61636987e-07 
-3.50000000e+01  3.57087076e-07 
-3.00000000e+01  3.52298663e-07 
-2.50000000e+01  3.47416323e-07 
-2.00000000e+01  3.42546463e-07 
-1.50000000e+01  3.37724941e-07 
-1.00000000e+01  3.33034146e-07 
-5.00000000e+00  3.28474898e-07 
 0.00000000e+00  3.24096182e-07 
 5.00000000e+00  3.19917870e-07 
 1.00000000e+01  3.16267530e-07 
 1.50000000e+01  3.13690496e-07 
 2.00000000e+01  3.13272762e-07 
 2.50000000e+01  3.16813222e-07 
 3.00000000e+01  3.27438323e-07 
 3.50000000e+01  3.50423393e-07 
 4.00000000e+01  3.94458503e-07 
 4.50000000e+01  4.73616427e-07 
 5.00000000e+01  6.10049237e-07 
 5.50000000e+01  8.33172291e-07 
 6.00000000e+01  1.14305451e-06 
 6.50000000e+01  1.45624588e-06 
 7.00000000e+01  1.77091391e-06 
 7.50000000e+01  2.16780359e-06 
 8.00000000e+01  2.73761760e-06 
 8.50000000e+01  3.59342856e-06 
